nconst,had_prior_experience,movie_count,roles,firstYear,movies_directed_after_first
nm2985090,0,0.0,,2008.0,1
nm2094083,0,0.0,,2007.0,0
nm1193936,0,0.0,,2008.0,0
nm2855613,0,0.0,,2003.0,2
nm3571021,0,0.0,,2013.0,3
nm3510519,0,0.0,,2009.0,10
nm4555082,0,0.0,,2009.0,1
nm10478731,0,0.0,,2012.0,2
nm1291916,0,0.0,,2008.0,3
nm2418664,0,0.0,,2008.0,0
nm2985388,0,0.0,,2008.0,1
nm2986824,0,0.0,,2007.0,2
nm2985113,0,0.0,,2004.0,0
nm1109991,0,0.0,,2008.0,1
nm2352608,1,1.0,['editor'],2008.0,3
nm11528965,0,0.0,,2007.0,0
nm2100117,1,1.0,['cinematographer'],2008.0,1
nm3217674,1,1.0,['cinematographer'],2008.0,1
nm7508412,1,3.0,['writer'],2011.0,1
nm7523075,0,0.0,,2011.0,0
nm10287201,0,0.0,,2009.0,1
nm2286062,0,0.0,,2009.0,3
nm2722418,0,0.0,,2013.0,0
nm4932733,0,0.0,,2011.0,2
nm2206915,1,5.0,['writer'],2008.0,10
nm7845823,0,0.0,,2007.0,0
nm0754450,1,32.0,['cinematographer'],2005.0,0
nm1926350,0,0.0,,2008.0,0
nm2858676,0,0.0,,2007.0,0
nm0473730,1,6.0,['cinematographer'],2008.0,0
nm2988518,0,0.0,,2008.0,4
nm7850311,0,0.0,,2004.0,5
nm2988576,0,0.0,,2008.0,0
nm2644707,0,0.0,,2008.0,3
nm1703696,1,1.0,['writer'],2007.0,0
nm3974830,0,0.0,,2011.0,1
nm1219833,0,0.0,,2009.0,2
nm5449440,0,0.0,,2003.0,0
nm2964966,0,0.0,,2005.0,2
nm2968002,0,0.0,,2005.0,2
nm2977417,0,0.0,,2008.0,2
nm0741988,0,0.0,,2008.0,1
nm1485259,0,0.0,,2008.0,2
nm12002926,0,0.0,,2003.0,0
nm11485763,0,0.0,,2003.0,0
nm2571448,0,0.0,,2013.0,1
nm2662079,0,0.0,,2010.0,8
nm2988993,0,0.0,,2007.0,0
nm2989472,0,0.0,,2007.0,0
nm2989530,0,0.0,,2007.0,0
nm2989030,0,0.0,,2007.0,2
nm2988817,0,0.0,,2007.0,0
nm1847794,0,0.0,,2007.0,2
nm6655358,0,0.0,,2007.0,1
nm0177837,1,17.0,['cinematographer'],2010.0,0
nm2959244,0,0.0,,2012.0,3
nm0404067,1,2.0,['actress'],2013.0,3
nm11537003,0,0.0,,2009.0,0
nm13849620,0,0.0,,2005.0,0
nm1397839,0,0.0,,2005.0,2
nm1017958,1,5.0,"['producer', 'actor']",2009.0,6
nm0819377,1,2.0,['composer'],2007.0,0
nm3269984,1,1.0,['writer'],2010.0,7
nm2990585,0,0.0,,2008.0,0
nm2990510,0,0.0,,2008.0,0
nm6251639,0,0.0,,2012.0,0
nm5068950,0,0.0,,2012.0,3
nm2738569,0,0.0,,2007.0,1
nm3546707,1,1.0,['cinematographer'],2011.0,9
nm0844255,1,6.0,"['producer', 'writer']",2011.0,0
nm9211659,0,0.0,,2009.0,0
nm1526900,0,0.0,,2003.0,2
nm4857288,0,0.0,,2013.0,3
nm0650821,0,0.0,,2010.0,3
nm2991775,0,0.0,,2008.0,0
nm2992148,0,0.0,,2007.0,1
nm11539961,0,0.0,,2004.0,0
nm11540822,0,0.0,,2012.0,2
nm0898213,0,0.0,,2007.0,0
nm2499496,0,0.0,,2009.0,0
nm2365771,1,1.0,['producer'],2011.0,0
nm2366872,1,1.0,['composer'],2011.0,0
nm8472474,0,0.0,,2011.0,0
nm3051114,0,0.0,,2009.0,2
nm0919227,0,0.0,,2008.0,1
nm2479785,0,0.0,,2008.0,0
nm1509987,0,0.0,,2008.0,0
nm0834472,1,1.0,['writer'],2010.0,1
nm3524360,0,0.0,,2011.0,14
nm5548243,1,1.0,['editor'],2013.0,2
nm8001235,0,0.0,,2008.0,4
nm1701171,0,0.0,,2006.0,2
nm1095949,0,0.0,,2010.0,0
nm1370807,1,1.0,['actor'],2007.0,1
nm5798463,0,0.0,,2009.0,4
nm3113717,0,0.0,,2008.0,0
nm3115119,0,0.0,,2008.0,0
nm3113892,0,0.0,,2008.0,1
nm3114471,0,0.0,,2008.0,0
nm1625759,0,0.0,,2008.0,0
nm2970673,0,0.0,,2008.0,1
nm2991763,0,0.0,,2008.0,0
nm1574172,0,0.0,,2008.0,0
nm2559996,1,4.0,['writer'],2010.0,2
nm2343376,0,0.0,,2011.0,1
nm4436897,0,0.0,,2013.0,0
nm1398209,1,3.0,['editor'],2012.0,1
nm7278477,0,0.0,,2012.0,10
nm5364739,0,0.0,,2009.0,8
nm4778021,0,0.0,,2010.0,1
nm1457829,0,0.0,,2011.0,0
nm11545296,0,0.0,,2009.0,0
nm7571100,0,0.0,,2009.0,0
nm11545341,0,0.0,,2009.0,0
nm11545505,0,0.0,,2011.0,0
nm3617174,0,0.0,,2009.0,1
nm2098481,0,0.0,,2008.0,0
nm0775094,0,0.0,,2008.0,0
nm2994121,0,0.0,,2010.0,1
nm2764487,0,0.0,,2012.0,2
nm2812844,1,1.0,['editor'],2009.0,1
nm1424858,0,0.0,,2009.0,1
nm4349311,0,0.0,,2007.0,16
nm1042162,0,0.0,,2010.0,0
nm2994652,0,0.0,,2008.0,2
nm2995221,0,0.0,,2008.0,0
nm3811419,0,0.0,,2010.0,0
nm2995459,0,0.0,,2008.0,0
nm2645985,1,1.0,['cinematographer'],2008.0,4
nm2995087,0,0.0,,2007.0,0
nm2807761,0,0.0,,2008.0,3
nm2109931,0,0.0,,2008.0,0
nm2793824,0,0.0,,2008.0,0
nm0173350,1,1.0,['actor'],2008.0,1
nm1517506,1,4.0,"['editor', 'actor']",2008.0,3
nm2136841,1,1.0,['producer'],2008.0,0
nm2994360,1,1.0,['writer'],2007.0,2
nm2995361,0,0.0,,2005.0,0
nm0408284,1,10.0,"['actor', 'writer']",2009.0,0
nm6344673,0,0.0,,2011.0,5
nm0275277,0,0.0,,2009.0,4
nm1388740,0,0.0,,2008.0,0
nm2996030,0,0.0,,2008.0,0
nm0543312,1,1.0,['actor'],2011.0,0
nm1743284,1,1.0,['producer'],2011.0,2
nm2996966,0,0.0,,2008.0,4
nm0583311,0,0.0,,2006.0,0
nm0815094,0,0.0,,2008.0,0
nm1480594,0,0.0,,2008.0,2
nm2282147,0,0.0,,2008.0,0
nm8970956,0,0.0,,2009.0,1
nm3689536,0,0.0,,2010.0,5
nm2218947,0,0.0,,2010.0,3
nm3925765,0,0.0,,2013.0,11
nm1458033,0,0.0,,2008.0,1
nm1784831,1,1.0,['producer'],2010.0,1
nm1378984,0,0.0,,2009.0,0
nm6156224,0,0.0,,2012.0,3
nm1891313,0,0.0,,2009.0,1
nm2628611,1,1.0,['actor'],2008.0,1
nm2996734,0,0.0,,2010.0,2
nm0676074,0,0.0,,2006.0,1
nm6056502,0,0.0,,2012.0,1
nm6251248,0,0.0,,2013.0,0
nm5582538,0,0.0,,2013.0,0
nm8595118,0,0.0,,2013.0,0
nm11557808,0,0.0,,2013.0,0
nm5581923,0,0.0,,2013.0,0
nm3405997,0,0.0,,2012.0,4
nm2427644,0,0.0,,2008.0,0
nm1733017,0,0.0,,2008.0,3
nm1119972,0,0.0,,2008.0,8
nm3000839,0,0.0,,2008.0,0
nm2732797,0,0.0,,2008.0,0
nm2997648,0,0.0,,2008.0,1
nm0209414,1,4.0,"['cinematographer', 'writer']",2011.0,1
nm2973010,0,0.0,,2010.0,4
nm11558070,0,0.0,,2004.0,0
nm11558071,0,0.0,,2004.0,0
nm6567508,0,0.0,,2004.0,1
nm9956966,0,0.0,,2010.0,5
nm9367063,0,0.0,,2010.0,7
nm1648548,1,2.0,['cinematographer'],2009.0,0
nm1736501,0,0.0,,2009.0,0
nm0257373,1,5.0,"['editor', 'producer']",2009.0,3
nm3921960,0,0.0,,2011.0,1
nm1046377,1,4.0,['writer'],2008.0,6
nm1615896,0,0.0,,2005.0,1
nm1615136,0,0.0,,2010.0,0
nm0847355,1,3.0,['cinematographer'],2010.0,1
nm2253613,0,0.0,,2013.0,4
nm3002459,0,0.0,,2009.0,0
nm1105630,0,0.0,,2009.0,0
nm1561263,0,0.0,,2009.0,1
nm1048787,0,0.0,,2008.0,0
nm1754478,0,0.0,,2011.0,3
nm1066078,0,0.0,,2009.0,0
nm2390708,0,0.0,,2009.0,0
nm3002004,0,0.0,,2008.0,0
nm3002913,0,0.0,,2008.0,0
nm0956703,0,0.0,,2010.0,1
nm2811093,0,0.0,,2008.0,3
nm2113496,0,0.0,,2009.0,0
nm6222943,0,0.0,,2010.0,2
nm0100078,0,0.0,,2012.0,6
nm8142204,0,0.0,,2009.0,1
nm5453786,0,0.0,,2012.0,2
nm1067865,0,0.0,,2006.0,10
nm1199485,0,0.0,,2008.0,2
nm3002714,0,0.0,,2009.0,3
nm5621295,0,0.0,,2010.0,1
nm1557909,1,2.0,['writer'],2009.0,1
nm2017069,1,2.0,"['producer', 'writer']",2009.0,1
nm6153956,0,0.0,,2010.0,0
nm11565692,0,0.0,,2010.0,0
nm8100452,0,0.0,,2013.0,4
nm0253189,1,1.0,['producer'],2009.0,0
nm3760008,0,0.0,,2012.0,1
nm3949900,1,3.0,"['cinematographer', 'actor']",2011.0,4
nm3163495,0,0.0,,2006.0,8
nm2594154,1,1.0,['actor'],2011.0,1
nm2099164,0,0.0,,2010.0,1
nm2813250,0,0.0,,2010.0,0
nm3557612,0,0.0,,2013.0,1
nm3430008,0,0.0,,2013.0,1
nm1313865,1,1.0,['actor'],2009.0,0
nm11554237,0,0.0,,2010.0,1
nm7230803,0,0.0,,2008.0,2
nm0679621,0,0.0,,2011.0,1
nm1460266,0,0.0,,2011.0,0
nm3024142,0,0.0,,2009.0,3
nm4238975,1,2.0,"['producer', 'writer']",2011.0,2
nm4239021,0,0.0,,2004.0,5
nm3435266,0,0.0,,2012.0,1
nm0193598,0,0.0,,2008.0,0
nm3022389,0,0.0,,2007.0,3
nm3024252,0,0.0,,2008.0,0
nm2156156,0,0.0,,2008.0,0
nm3889354,0,0.0,,2010.0,4
nm3003609,0,0.0,,2009.0,4
nm3243688,0,0.0,,2008.0,0
nm11178187,0,0.0,,2012.0,0
nm2366060,0,0.0,,2012.0,1
nm0149174,0,0.0,,2008.0,0
nm0149176,0,0.0,,2008.0,0
nm1571048,0,0.0,,2008.0,0
nm3005011,0,0.0,,2006.0,0
nm1512056,1,1.0,['actor'],2008.0,0
nm3530912,0,0.0,,2009.0,5
nm0673608,1,1.0,['writer'],2009.0,0
nm1168428,0,0.0,,2005.0,2
nm1380330,0,0.0,,2009.0,0
nm0153740,1,1.0,['writer'],2012.0,0
nm3004138,0,0.0,,2007.0,0
nm1909342,0,0.0,,2012.0,0
nm3328054,0,0.0,,2009.0,4
nm3480480,0,0.0,,2011.0,1
nm2526179,0,0.0,,2008.0,0
nm1470997,0,0.0,,2010.0,0
nm3005479,0,0.0,,2008.0,0
nm3005331,0,0.0,,2008.0,0
nm4840973,0,0.0,,2012.0,4
nm1825406,0,0.0,,2008.0,0
nm1802293,0,0.0,,2008.0,0
nm1750764,0,0.0,,2006.0,2
nm1554799,0,0.0,,2008.0,0
nm2970184,0,0.0,,2008.0,1
nm3006915,0,0.0,,2007.0,1
nm0399944,0,0.0,,2008.0,0
nm3008574,1,1.0,['writer'],2009.0,3
nm3008928,0,0.0,,2007.0,1
nm0264136,0,0.0,,2007.0,1
nm3009077,0,0.0,,2009.0,1
nm1479802,0,0.0,,2006.0,3
nm2222040,0,0.0,,2008.0,2
nm2192809,0,0.0,,2008.0,0
nm1319144,1,1.0,['cinematographer'],2008.0,0
nm2744383,0,0.0,,2008.0,0
nm3007444,0,0.0,,2008.0,0
nm3008426,0,0.0,,2008.0,0
nm3148178,0,0.0,,2008.0,0
nm3148439,0,0.0,,2008.0,0
nm9139891,0,0.0,,2010.0,2
nm2682360,0,0.0,,2011.0,0
nm3224966,0,0.0,,2009.0,1
nm2609086,1,1.0,['writer'],2009.0,1
nm1825897,0,0.0,,2013.0,2
nm4454749,0,0.0,,2009.0,4
nm2569358,0,0.0,,2009.0,13
nm11574447,0,0.0,,2013.0,6
nm3844633,0,0.0,,2012.0,3
nm5033597,0,0.0,,2008.0,5
nm8131411,0,0.0,,2013.0,0
nm2162668,0,0.0,,2007.0,1
nm1918188,1,1.0,['producer'],2007.0,0
nm2813886,0,0.0,,2008.0,2
nm3007930,0,0.0,,2005.0,1
nm3008749,0,0.0,,2007.0,0
nm2861174,0,0.0,,2009.0,2
nm0788555,0,0.0,,2009.0,0
nm3009023,0,0.0,,2009.0,0
nm1202909,1,1.0,['actress'],2009.0,1
nm3402825,0,0.0,,2011.0,1
nm3954059,0,0.0,,2009.0,1
nm5005962,0,0.0,,2013.0,2
nm8980236,0,0.0,,2008.0,0
nm0654979,1,1.0,['editor'],2013.0,0
nm0339733,0,0.0,,2011.0,0
nm0404752,0,0.0,,2011.0,0
nm3009733,0,0.0,,2009.0,0
nm9550305,0,0.0,,2010.0,1
nm1229677,1,1.0,['actor'],2012.0,3
nm7273291,0,0.0,,2013.0,7
nm3439398,0,0.0,,2007.0,5
nm0825139,1,1.0,['writer'],2010.0,8
nm0670185,1,1.0,['cinematographer'],2007.0,0
nm11578975,0,0.0,,2007.0,0
nm3472774,0,0.0,,2009.0,2
nm11579279,0,0.0,,2013.0,0
nm2256235,1,2.0,['editor'],2009.0,3
nm1951686,0,0.0,,2012.0,0
nm0892740,0,0.0,,2004.0,1
nm5274835,0,0.0,,2012.0,1
nm0399692,1,5.0,"['editor', 'composer']",2008.0,0
nm3010484,0,0.0,,2007.0,0
nm1656966,0,0.0,,2008.0,0
nm2488795,0,0.0,,2007.0,0
nm11571858,0,0.0,,2010.0,2
nm3010458,0,0.0,,2008.0,0
nm0782226,0,0.0,,2010.0,0
nm5390018,0,0.0,,2009.0,3
nm0557623,0,0.0,,2008.0,1
nm4704895,0,0.0,,2011.0,3
nm5115964,0,0.0,,2007.0,2
nm11580233,0,0.0,,2011.0,2
nm2267023,0,0.0,,2008.0,2
nm1916029,0,0.0,,2006.0,1
nm0072435,1,9.0,"['actress', 'writer']",2010.0,0
nm0123951,1,1.0,['actor'],2010.0,0
nm2114883,0,0.0,,2008.0,0
nm3011572,0,0.0,,2008.0,0
nm1887803,0,0.0,,2008.0,0
nm3011756,0,0.0,,2007.0,0
nm0185401,1,4.0,['actor'],2009.0,1
nm11583900,0,0.0,,2008.0,0
nm3014646,0,0.0,,2008.0,3
nm0423626,1,2.0,['writer'],2010.0,1
nm1859351,0,0.0,,2006.0,2
nm1703983,0,0.0,,2007.0,1
nm1666017,0,0.0,,2009.0,0
nm3015506,0,0.0,,2008.0,0
nm1580376,0,0.0,,2008.0,2
nm9161613,0,0.0,,2008.0,0
nm0340436,1,3.0,['editor'],2009.0,5
nm1078612,0,0.0,,2008.0,0
nm2202368,0,0.0,,2008.0,0
nm0367059,0,0.0,,2010.0,1
nm2947686,0,0.0,,2007.0,0
nm3016534,0,0.0,,2008.0,1
nm2330340,0,0.0,,2008.0,1
nm7813162,0,0.0,,2003.0,0
nm3016420,0,0.0,,2010.0,0
nm5075468,0,0.0,,2009.0,2
nm3015726,0,0.0,,2008.0,0
nm0094104,0,0.0,,2007.0,0
nm0946523,0,0.0,,2007.0,1
nm3016523,0,0.0,,2008.0,2
nm8468553,0,0.0,,2006.0,2
nm2151556,1,1.0,['actor'],2008.0,3
nm3019610,0,0.0,,2007.0,2
nm0847667,0,0.0,,2008.0,0
nm2415168,0,0.0,,2005.0,12
nm3015962,0,0.0,,2008.0,0
nm3014599,0,0.0,,2007.0,1
nm1371074,1,1.0,['writer'],2007.0,4
nm3015182,0,0.0,,2008.0,1
nm2042943,0,0.0,,2007.0,0
nm3014296,0,0.0,,2007.0,0
nm3014387,0,0.0,,2007.0,0
nm3015008,0,0.0,,2008.0,0
nm1642490,1,2.0,['producer'],2008.0,1
nm0686060,0,0.0,,2004.0,2
nm0350591,0,0.0,,2009.0,0
nm0466678,0,0.0,,2005.0,0
nm3016537,0,0.0,,2005.0,0
nm3014801,0,0.0,,2007.0,0
nm2139474,0,0.0,,2007.0,0
nm0435626,0,0.0,,2008.0,0
nm1860817,1,1.0,['cinematographer'],2007.0,1
nm0108578,0,0.0,,2008.0,1
nm7826918,0,0.0,,2013.0,2
nm11587876,0,0.0,,2005.0,0
nm1183831,0,0.0,,2008.0,10
nm3015153,0,0.0,,2008.0,1
nm2056607,0,0.0,,2010.0,0
nm1249631,1,1.0,['actor'],2007.0,0
nm3014619,0,0.0,,2007.0,0
nm2496744,0,0.0,,2007.0,1
nm0697014,0,0.0,,2010.0,2
nm2463111,1,1.0,['producer'],2008.0,3
nm0722902,1,1.0,['actress'],2009.0,1
nm3017034,0,0.0,,2008.0,0
nm0103187,1,2.0,"['actor', 'writer']",2012.0,0
nm1346040,0,0.0,,2008.0,1
nm0606400,1,3.0,['producer'],2010.0,2
nm2261530,1,1.0,['actor'],2006.0,7
nm11591578,0,0.0,,2003.0,0
nm3016796,0,0.0,,2008.0,2
nm3016675,0,0.0,,2005.0,1
nm3986921,0,0.0,,2012.0,5
nm3016801,0,0.0,,2008.0,0
nm3016665,0,0.0,,2008.0,1
nm1380395,0,0.0,,2009.0,1
nm2699175,0,0.0,,2011.0,0
nm3418756,0,0.0,,2009.0,2
nm3765326,0,0.0,,2013.0,5
nm3017208,0,0.0,,2009.0,1
nm0388477,0,0.0,,2009.0,0
nm2532552,0,0.0,,2007.0,2
nm1475981,0,0.0,,2012.0,6
nm1878050,0,0.0,,2011.0,0
nm3080606,0,0.0,,2011.0,0
nm1234291,0,0.0,,2007.0,7
nm0531734,1,1.0,['actor'],2008.0,0
nm3018087,0,0.0,,2008.0,1
nm2951216,1,1.0,['writer'],2010.0,1
nm0082637,0,0.0,,2008.0,0
nm1464952,0,0.0,,2006.0,0
nm0567778,0,0.0,,2008.0,0
nm3273822,0,0.0,,2007.0,8
nm3017747,0,0.0,,2008.0,0
nm1888091,1,1.0,['actress'],2008.0,8
nm2234233,0,0.0,,2008.0,2
nm4589923,0,0.0,,2010.0,3
nm3017315,0,0.0,,2008.0,0
nm2792719,0,0.0,,2008.0,0
nm3017750,0,0.0,,2009.0,2
nm3342667,0,0.0,,2009.0,3
nm0458185,0,0.0,,2011.0,3
nm0449969,0,0.0,,2008.0,0
nm2272660,0,0.0,,2008.0,0
nm5519395,0,0.0,,2006.0,12
nm3019303,0,0.0,,2005.0,0
nm6558965,0,0.0,,2010.0,2
nm0973105,0,0.0,,2010.0,0
nm0307139,0,0.0,,2009.0,0
nm1391924,0,0.0,,2011.0,1
nm1894829,0,0.0,,2008.0,0
nm0887375,1,3.0,['cinematographer'],2009.0,2
nm3150343,0,0.0,,2013.0,8
nm3020586,0,0.0,,2008.0,0
nm1856794,0,0.0,,2008.0,0
nm0000272,1,41.0,['actress'],2009.0,2
nm1541028,0,0.0,,2007.0,3
nm2367716,0,0.0,,2008.0,0
nm2318413,0,0.0,,2008.0,0
nm3019508,0,0.0,,2008.0,0
nm1691538,0,0.0,,2009.0,0
nm3020460,0,0.0,,2009.0,0
nm3176141,0,0.0,,2010.0,0
nm2977843,0,0.0,,2011.0,4
nm0508387,0,0.0,,2008.0,0
nm2125540,0,0.0,,2006.0,0
nm2658657,0,0.0,,2006.0,0
nm0780934,1,4.0,"['editor', 'cinematographer', 'actor']",2008.0,1
nm0081907,1,3.0,['writer'],2008.0,1
nm0510757,0,0.0,,2009.0,1
nm0686121,0,0.0,,2008.0,1
nm1626532,1,1.0,['writer'],2007.0,0
nm0788376,0,0.0,,2007.0,1
nm0473956,0,0.0,,2008.0,0
nm2800263,0,0.0,,2008.0,0
nm1768798,0,0.0,,2007.0,0
nm1261206,0,0.0,,2010.0,4
nm1217518,0,0.0,,2010.0,1
nm0508334,1,2.0,"['editor', 'actor']",2003.0,0
nm3575075,0,0.0,,2010.0,5
nm11599909,0,0.0,,2012.0,0
nm6598458,0,0.0,,2013.0,1
nm2980517,0,0.0,,2009.0,1
nm4655035,0,0.0,,2012.0,2
nm3023544,0,0.0,,2008.0,0
nm3791887,0,0.0,,2010.0,4
nm4438459,0,0.0,,2011.0,1
nm4438742,0,0.0,,2011.0,1
nm1372421,0,0.0,,2012.0,1
nm7524212,0,0.0,,2006.0,3
nm1041555,0,0.0,,2008.0,2
nm4854657,0,0.0,,2012.0,1
nm0890394,0,0.0,,2013.0,3
nm5479299,0,0.0,,2012.0,1
nm1527149,1,1.0,['producer'],2009.0,0
nm2254920,0,0.0,,2009.0,0
nm1209020,0,0.0,,2008.0,0
nm3025384,0,0.0,,2007.0,0
nm3025186,0,0.0,,2007.0,3
nm3024606,0,0.0,,2007.0,0
nm6748793,0,0.0,,2008.0,0
nm2205027,0,0.0,,2008.0,3
nm0158703,0,0.0,,2008.0,0
nm0493694,0,0.0,,2011.0,0
nm0304012,0,0.0,,2004.0,0
nm9233905,0,0.0,,2004.0,1
nm2123121,0,0.0,,2003.0,7
nm1638278,0,0.0,,2008.0,1
nm3270894,0,0.0,,2004.0,2
nm6905592,1,1.0,['producer'],2012.0,1
nm2208454,1,1.0,['editor'],2008.0,9
nm3009284,0,0.0,,2008.0,0
nm3026364,0,0.0,,2008.0,1
nm3765659,0,0.0,,2006.0,5
nm4986307,0,0.0,,2012.0,1
nm1170277,0,0.0,,2009.0,4
nm2334740,0,0.0,,2010.0,0
nm1492932,0,0.0,,2008.0,3
nm2517075,0,0.0,,2012.0,0
nm2373713,0,0.0,,2008.0,7
nm2373106,0,0.0,,2008.0,3
nm3206324,0,0.0,,2009.0,3
nm2512655,0,0.0,,2010.0,1
nm3486688,0,0.0,,2010.0,6
nm3898671,0,0.0,,2011.0,1
nm1361308,0,0.0,,2011.0,17
nm3027681,0,0.0,,2008.0,1
nm2111814,1,2.0,"['editor', 'cinematographer']",2011.0,2
nm1074652,0,0.0,,2008.0,1
nm2593468,0,0.0,,2008.0,2
nm1549488,0,0.0,,2008.0,0
nm1353402,0,0.0,,2008.0,0
nm2011490,0,0.0,,2008.0,0
nm1311376,0,0.0,,2008.0,0
nm1348156,1,2.0,['actor'],2006.0,1
nm2817954,0,0.0,,2011.0,0
nm3027171,0,0.0,,2011.0,0
nm0221967,1,3.0,['writer'],2008.0,1
nm2861596,0,0.0,,2008.0,0
nm5854893,0,0.0,,2008.0,0
nm3027009,0,0.0,,2011.0,0
nm2313701,0,0.0,,2011.0,4
nm2415994,0,0.0,,2010.0,2
nm1441172,0,0.0,,2004.0,0
nm0503858,0,0.0,,2010.0,4
nm1952204,0,0.0,,2013.0,2
nm3907831,0,0.0,,2013.0,0
nm1581489,0,0.0,,2013.0,0
nm3277567,0,0.0,,2009.0,1
nm2612632,0,0.0,,2009.0,3
nm0611610,1,11.0,['cinematographer'],2009.0,1
nm5282153,0,0.0,,2005.0,2
nm3029012,0,0.0,,2008.0,7
nm2323506,0,0.0,,2009.0,1
nm3030296,0,0.0,,2008.0,3
nm1515266,0,0.0,,2011.0,1
nm3029226,0,0.0,,2008.0,2
nm0252803,0,0.0,,2008.0,0
nm0920635,1,1.0,['editor'],2009.0,1
nm1562741,1,1.0,['producer'],2009.0,1
nm3030831,0,0.0,,2008.0,0
nm1823296,0,0.0,,2008.0,0
nm4761590,0,0.0,,2005.0,0
nm11611690,0,0.0,,2007.0,0
nm3606219,0,0.0,,2012.0,4
nm5445485,0,0.0,,2013.0,2
nm2317375,0,0.0,,2012.0,1
nm4741249,0,0.0,,2010.0,2
nm1222567,1,3.0,['writer'],2013.0,1
nm0203789,0,0.0,,2011.0,4
nm11614242,0,0.0,,2006.0,0
nm11614309,0,0.0,,2013.0,0
nm1136576,1,1.0,['producer'],2010.0,0
nm4685562,0,0.0,,2010.0,1
nm1753190,1,1.0,['editor'],2013.0,1
nm3195484,1,1.0,['cinematographer'],2010.0,0
nm0225410,1,1.0,['actor'],2011.0,0
nm2391462,0,0.0,,2008.0,1
nm1655735,0,0.0,,2009.0,1
nm2097502,0,0.0,,2010.0,1
nm3373348,0,0.0,,2013.0,3
nm0340840,1,2.0,['cinematographer'],2011.0,1
nm11617316,0,0.0,,2003.0,0
nm3517427,0,0.0,,2008.0,0
nm3042605,0,0.0,,2008.0,0
nm1571460,0,0.0,,2008.0,0
nm1268177,0,0.0,,2008.0,0
nm3068715,0,0.0,,2008.0,0
nm2267426,1,1.0,['actress'],2008.0,0
nm1835153,0,0.0,,2010.0,0
nm4322425,0,0.0,,2003.0,5
nm2315216,0,0.0,,2011.0,3
nm3301493,0,0.0,,2012.0,0
nm2955107,0,0.0,,2008.0,3
nm2796318,0,0.0,,2008.0,5
nm0065207,0,0.0,,2011.0,2
nm1068901,0,0.0,,2008.0,1
nm2121786,1,1.0,['cinematographer'],2011.0,5
nm2036781,0,0.0,,2010.0,0
nm3033391,0,0.0,,2009.0,1
nm1270069,0,0.0,,2007.0,5
nm2655305,1,1.0,['actor'],2008.0,2
nm3033240,0,0.0,,2011.0,0
nm1490858,0,0.0,,2011.0,1
nm1170292,1,2.0,['editor'],2008.0,1
nm1413949,1,1.0,['editor'],2009.0,2
nm1393204,0,0.0,,2005.0,1
nm3032598,0,0.0,,2008.0,3
nm11620591,0,0.0,,2008.0,0
nm3402643,0,0.0,,2008.0,2
nm3164065,1,1.0,['writer'],2009.0,3
nm3762886,1,1.0,['writer'],2011.0,3
nm3749622,1,1.0,['actor'],2011.0,3
nm4455180,0,0.0,,2009.0,1
nm4945198,0,0.0,,2009.0,2
nm1329382,1,1.0,['writer'],2009.0,1
nm3034118,0,0.0,,2008.0,0
nm0004968,1,6.0,['actor'],2008.0,0
nm1346527,0,0.0,,2011.0,1
nm9607624,0,0.0,,2006.0,3
nm7644126,1,1.0,['actor'],2004.0,6
nm5969316,0,0.0,,2013.0,4
nm1762795,0,0.0,,2008.0,6
nm5311038,0,0.0,,2004.0,1
nm6579715,0,0.0,,2009.0,2
nm2695239,1,1.0,['writer'],2009.0,1
nm1151780,1,1.0,['producer'],2009.0,2
nm1374976,0,0.0,,2008.0,1
nm3035947,0,0.0,,2008.0,1
nm3035993,0,0.0,,2009.0,2
nm3174449,0,0.0,,2011.0,3
nm1371836,1,1.0,['writer'],2009.0,1
nm11624603,0,0.0,,2012.0,0
nm0659711,1,2.0,"['actor', 'writer']",2010.0,1
nm3672791,0,0.0,,2009.0,0
nm1049174,0,0.0,,2009.0,1
nm0566343,0,0.0,,2009.0,0
nm1381806,0,0.0,,2008.0,1
nm3034572,0,0.0,,2008.0,7
nm3035014,0,0.0,,2012.0,0
nm3035739,0,0.0,,2012.0,0
nm9482333,0,0.0,,2004.0,1
nm3035485,0,0.0,,2008.0,0
nm2378517,1,1.0,['writer'],2012.0,0
nm3036208,0,0.0,,2010.0,0
nm2931512,0,0.0,,2008.0,2
nm3034502,0,0.0,,2008.0,0
nm0074936,1,1.0,['writer'],2009.0,0
nm1359867,1,2.0,"['producer', 'writer']",2013.0,0
nm11623747,0,0.0,,2012.0,0
nm1887936,0,0.0,,2007.0,3
nm3036259,0,0.0,,2007.0,0
nm3035390,0,0.0,,2007.0,0
nm3034844,0,0.0,,2007.0,0
nm2401722,0,0.0,,2008.0,2
nm2605554,1,1.0,['writer'],2008.0,1
nm2344726,0,0.0,,2007.0,1
nm3035849,0,0.0,,2005.0,0
nm3600194,0,0.0,,2012.0,2
nm0304929,0,0.0,,2011.0,2
nm11627362,0,0.0,,2010.0,0
nm7246822,0,0.0,,2004.0,7
nm3029926,0,0.0,,2005.0,0
nm3037042,1,1.0,['cinematographer'],2004.0,0
nm2311199,0,0.0,,2008.0,1
nm3037395,1,2.0,['editor'],2008.0,4
nm5152873,0,0.0,,2005.0,0
nm11628219,0,0.0,,2004.0,0
